abuse_number,city_name,fac_name,fac_type,inv_comp_date,online_incident_date
OR0000752000,FLORENCE,REGENCY FLORENCE,NF , 08/28/2012, 03/26/2012
OR0000752001,FLORENCE,REGENCY FLORENCE,NF , 08/28/2012, 03/26/2012
OR0000745200,FLORENCE,REGENCY FLORENCE,NF , 08/28/2012, 02/15/2012
OR0000680000,FLORENCE,REGENCY FLORENCE,NF , 05/11/2011, 04/04/2011
OR0000669300,FLORENCE,REGENCY FLORENCE,NF , 03/21/2011, 02/15/2011
OR0000669301,FLORENCE,REGENCY FLORENCE,NF , 03/21/2011, 02/15/2011
OR0000553803,FLORENCE,REGENCY FLORENCE,NF , 02/08/2010, 11/03/2009
OR0000518900,FLORENCE,REGENCY FLORENCE,NF , 06/24/2009, 05/12/2009
FL099776C,FLORENCE,REGENCY FLORENCE,NF , 02/18/2009, 12/23/2008
FL099776C,FLORENCE,REGENCY FLORENCE,NF , 02/18/2009, 12/23/2008
OR0000414900,FLORENCE,REGENCY FLORENCE,NF , 06/12/2008, 03/21/2008
BC151265,GRESHAM,REGENCY GRESHAM NURSING & REHABILITATION CENTER,NF , 06/19/2015, 03/12/2015
BC133041,GRESHAM,REGENCY GRESHAM NURSING & REHABILITATION CENTER,NF , 05/09/2013, 04/01/2013
BC103429,GRESHAM,REGENCY GRESHAM NURSING & REHABILITATION CENTER,NF , 02/11/2010, 02/04/2010
BC092766,GRESHAM,REGENCY GRESHAM NURSING & REHABILITATION CENTER,NF , 12/14/2009, 11/20/2009
BC092287,GRESHAM,REGENCY GRESHAM NURSING & REHABILITATION CENTER,NF , 10/20/2009, 10/06/2009
BC087841,GRESHAM,REGENCY GRESHAM NURSING & REHABILITATION CENTER,NF , 07/09/2008, 05/28/2008
OR0000410800,GRESHAM,REGENCY GRESHAM NURSING & REHABILITATION CENTER,NF , 05/22/2008, 03/06/2008
HM164947A,HERMISTON,REGENCY HERMISTON NURSING & REHABILITATION CENTER,NF , 03/16/2016, 01/29/2016
HM153247,HERMISTON,REGENCY HERMISTON NURSING & REHABILITATION CENTER,NF , 10/26/2015, 09/18/2015
OR0000973501,HERMISTON,REGENCY HERMISTON NURSING & REHABILITATION CENTER,NF , 09/16/2015, 06/02/2015
HM151031,HERMISTON,REGENCY HERMISTON NURSING & REHABILITATION CENTER,NF , 05/14/2015, 04/20/2015
HM151030,HERMISTON,REGENCY HERMISTON NURSING & REHABILITATION CENTER,NF , 06/12/2015, 04/20/2015
HM151028,HERMISTON,REGENCY HERMISTON NURSING & REHABILITATION CENTER,NF , 06/22/2015, 04/17/2015
HM145855,HERMISTON,REGENCY HERMISTON NURSING & REHABILITATION CENTER,NF , 02/25/2014, 12/31/2013
OR0000867000,HERMISTON,REGENCY HERMISTON NURSING & REHABILITATION CENTER,NF , 03/11/2014, 12/16/2013
HM120000,HERMISTON,REGENCY HERMISTON NURSING & REHABILITATION CENTER,NF , 06/05/2012, 05/08/2012
HM129902A,HERMISTON,REGENCY HERMISTON NURSING & REHABILITATION CENTER,NF , 05/24/2012, 04/24/2012
OR0000755803,HERMISTON,REGENCY HERMISTON NURSING & REHABILITATION CENTER,NF , 07/10/2012, 04/11/2012
HM118656,HERMISTON,REGENCY HERMISTON NURSING & REHABILITATION CENTER,NF , 01/14/2012, 11/23/2011
OR0000707400,HERMISTON,REGENCY HERMISTON NURSING & REHABILITATION CENTER,NF , 11/01/2011, 08/15/2011
HM116949,HERMISTON,REGENCY HERMISTON NURSING & REHABILITATION CENTER,NF , 06/06/2011, 05/05/2011
HM104033,HERMISTON,REGENCY HERMISTON NURSING & REHABILITATION CENTER,NF , 06/04/2010, 04/13/2010
OR0000565600,HERMISTON,REGENCY HERMISTON NURSING & REHABILITATION CENTER,NF , 02/10/2010, 01/08/2010
OR0000565500,HERMISTON,REGENCY HERMISTON NURSING & REHABILITATION CENTER,NF , 02/10/2010, 01/07/2010
HM092928,HERMISTON,REGENCY HERMISTON NURSING & REHABILITATION CENTER,NF , 01/25/2010, 12/14/2009
HM092655,HERMISTON,REGENCY HERMISTON NURSING & REHABILITATION CENTER,NF , 01/06/2010, 11/09/2009
HM092195,HERMISTON,REGENCY HERMISTON NURSING & REHABILITATION CENTER,NF , 11/13/2009, 09/22/2009
OR0000529000,HERMISTON,REGENCY HERMISTON NURSING & REHABILITATION CENTER,NF , 09/03/2009, 07/08/2009
OR0000522900,HERMISTON,REGENCY HERMISTON NURSING & REHABILITATION CENTER,NF , 08/06/2009, 06/05/2009
OR0000498300,HERMISTON,REGENCY HERMISTON NURSING & REHABILITATION CENTER,NF , 04/24/2009, 02/24/2009
OR0000479300,HERMISTON,REGENCY HERMISTON NURSING & REHABILITATION CENTER,NF , 04/21/2009, 12/05/2008
OR0000479300,HERMISTON,REGENCY HERMISTON NURSING & REHABILITATION CENTER,NF , 04/21/2009, 12/05/2008
HM088454,HERMISTON,REGENCY HERMISTON NURSING & REHABILITATION CENTER,NF , 12/30/2008, 08/12/2008
HM086559,HERMISTON,REGENCY HERMISTON NURSING & REHABILITATION CENTER,NF , 02/15/2008, 12/17/2007
OR0000206000,GRESHAM,REST HARBOR REHABILITATION & EXTENDED CARE,NF , 02/07/2006, 12/05/2005
NF6262,GRESHAM,REST HARBOR REHABILITATION & EXTENDED CARE,NF , 05/27/2003, 03/15/2003
OR0000232200,EUGENE,RIVERPARK,NF , 05/16/2006, 03/16/2006
ES101334,EUGENE,RIVERPARK,NF , 12/07/2006, 09/26/2006
ES100904,EUGENE,RIVERPARK,NF , 06/08/2006, 03/30/2006
EG98347,EUGENE,RIVERPARK,NF , 06/16/2003, 05/05/2003
EG98352A,EUGENE,RIVERPARK,NF , 07/15/2003, 03/16/2003
OR0001128700,PORTLAND,ROBISON JEWISH HEALTH CENTER,NF , 09/21/2016, 06/23/2016
OR0001067800,PORTLAND,ROBISON JEWISH HEALTH CENTER,NF , 06/29/2016, 02/25/2016
BC151367,PORTLAND,ROBISON JEWISH HEALTH CENTER,NF , 06/19/2015, 05/08/2015
BC120930,PORTLAND,ROBISON JEWISH HEALTH CENTER,NF , 09/05/2012, 07/27/2012
OR0000679500,PORTLAND,ROBISON JEWISH HEALTH CENTER,NF , 06/09/2011, 03/30/2011
OR0000434300,PORTLAND,ROBISON JEWISH HEALTH CENTER,NF , 09/16/2008, 05/28/2008
BC073529,PORTLAND,ROBISON JEWISH HEALTH CENTER,NF , 03/12/2007, 01/02/2007
BC073529,PORTLAND,ROBISON JEWISH HEALTH CENTER,NF , 03/12/2007, 01/02/2007
BC073386,PORTLAND,ROBISON JEWISH HEALTH CENTER,NF , 01/31/2007, 12/11/2006
OR0000791700,MEDFORD,ROGUE VALLEY MANOR,NF , 12/19/2012, 10/29/2012
CO16129,PORTLAND,ROSE CITY NURSING HOME,NF , 05/02/2016, 03/14/2016
BC150034,PORTLAND,ROSE CITY NURSING HOME,NF , 02/16/2015, 01/17/2015
BC146367,PORTLAND,ROSE CITY NURSING HOME,NF , 04/15/2014, 03/12/2014
OR0000805200,PORTLAND,ROSE CITY NURSING HOME,NF , 03/11/2013, 01/22/2013
OR0000805201,PORTLAND,ROSE CITY NURSING HOME,NF , 03/11/2013, 01/22/2013
NF6282,PORTLAND,ROSE CITY NURSING HOME,NF , 04/17/2003, 03/30/2003
OR0000226900,ROSEBURG,ROSE HAVEN NURSING CENTER,NF , 04/06/2006, 02/24/2006
OR0000222800,ROSEBURG,ROSE HAVEN NURSING CENTER,NF , 03/27/2006, 02/08/2006
OR0000222801,ROSEBURG,ROSE HAVEN NURSING CENTER,NF , 03/27/2006, 02/08/2006
OR0000222802,ROSEBURG,ROSE HAVEN NURSING CENTER,NF , 03/27/2006, 02/08/2006
OR0000205900,ROSEBURG,ROSE HAVEN NURSING CENTER,NF , 01/27/2006, 12/05/2005
OR0000201400,ROSEBURG,ROSE HAVEN NURSING CENTER,NF , 11/22/2005, 11/18/2005
OR0000201403,ROSEBURG,ROSE HAVEN NURSING CENTER,NF , 11/22/2005, 11/18/2005
OR0000161800,ROSEBURG,ROSE HAVEN NURSING CENTER,NF , 08/08/2005, 06/28/2005
OR0000125500,ROSEBURG,ROSE HAVEN NURSING CENTER,NF , 01/31/2005, 01/14/2005
OR0000340600,ROSEBURG,ROSE HAVEN NURSING CENTER,NF , 07/09/2007, 05/14/2007
OR0000151700,ROSEBURG,ROSE HAVEN NURSING CENTER,NF , 10/18/2005, 05/11/2005
OR0001194700,ROSEBURG,ROSE HAVEN NURSING CENTER,NF , 12/13/2016, 11/01/2016
RS167662,ROSEBURG,ROSE HAVEN NURSING CENTER,NF , 11/02/2016, 09/13/2016
RS167357C,ROSEBURG,ROSE HAVEN NURSING CENTER,NF , 11/01/2016, 09/01/2016
OR0001014800,ROSEBURG,ROSE HAVEN NURSING CENTER,NF , 11/26/2015, 10/13/2015
OR0000994200,ROSEBURG,ROSE HAVEN NURSING CENTER,NF , 11/26/2015, 08/14/2015
OR0000994500,ROSEBURG,ROSE HAVEN NURSING CENTER,NF , 11/26/2015, 08/14/2015
RB132709,ROSEBURG,ROSE HAVEN NURSING CENTER,NF , 04/12/2013, 03/18/2013
OR0000694100,ROSEBURG,ROSE HAVEN NURSING CENTER,NF , 01/17/2012, 06/16/2011
RB105160,ROSEBURG,ROSE HAVEN NURSING CENTER,NF , 10/21/2010, 08/29/2010
RS104269,ROSEBURG,ROSE HAVEN NURSING CENTER,NF , 06/29/2010, 04/10/2010
RB092440,ROSEBURG,ROSE HAVEN NURSING CENTER,NF , 12/14/2009, 10/23/2009
RB089426,ROSEBURG,ROSE HAVEN NURSING CENTER,NF , 12/30/2008, 11/19/2008
OR0000471100,ROSEBURG,ROSE HAVEN NURSING CENTER,NF , 12/01/2008, 10/27/2008
RB089153,ROSEBURG,ROSE HAVEN NURSING CENTER,NF , 12/08/2008, 10/21/2008
RB089184A,ROSEBURG,ROSE HAVEN NURSING CENTER,NF , 12/08/2008, 10/15/2008
RB088252,ROSEBURG,ROSE HAVEN NURSING CENTER,NF , 09/02/2008, 07/16/2008
RB088270,ROSEBURG,ROSE HAVEN NURSING CENTER,NF , 08/19/2008, 07/13/2008
RB087611,ROSEBURG,ROSE HAVEN NURSING CENTER,NF , 06/27/2008, 05/05/2008
RS152226,ROSEBURG,ROSE HAVEN NURSING CENTER,NF , 01/24/2006, 11/30/2005
RS152234A,ROSEBURG,ROSE HAVEN NURSING CENTER,NF , 02/28/2006, 11/10/2005
CO05036,ROSEBURG,ROSE HAVEN NURSING CENTER,NF , 02/04/2005, 01/13/2005
RS131773,ROSEBURG,ROSE HAVEN NURSING CENTER,NF , 06/03/2003, 05/09/2003
BH165818,WEST LINN,ROSE LINN CARE CENTER,NF , 05/26/2016, 02/26/2016
BH164600,WEST LINN,ROSE LINN CARE CENTER,NF , 02/23/2016, 01/28/2016
BH164606,WEST LINN,ROSE LINN CARE CENTER,NF , 02/23/2016, 01/28/2016
BH168927,WEST LINN,ROSE LINN CARE CENTER,NF , 01/06/2017, 12/23/2015
BH179110,WEST LINN,ROSE LINN CARE CENTER,NF , 01/10/2017, 08/09/2015
BH179109,WEST LINN,ROSE LINN CARE CENTER,NF , 01/10/2017, 08/04/2015
BH150363,WEST LINN,ROSE LINN CARE CENTER,NF , 08/05/2015, 02/21/2015
BH149573,WEST LINN,ROSE LINN CARE CENTER,NF , 02/19/2015, 12/06/2014
BH148409B,WEST LINN,ROSE LINN CARE CENTER,NF , 08/23/2016, 08/22/2014
OR0000910700,WEST LINN,ROSE LINN CARE CENTER,NF , 10/13/2014, 07/23/2014
BH147394,WEST LINN,ROSE LINN CARE CENTER,NF , 01/07/2016, 06/12/2014
OR0000898700,WEST LINN,ROSE LINN CARE CENTER,NF , 10/13/2014, 05/22/2014
OR0000842100,WEST LINN,ROSE LINN CARE CENTER,NF , 10/30/2013, 07/30/2013
BH105733,WEST LINN,ROSE LINN CARE CENTER,NF , 01/23/2012, 11/27/2010
BF103779A,WEST LINN,ROSE LINN CARE CENTER,NF , 04/30/2010, 03/14/2010
BF103436,WEST LINN,ROSE LINN CARE CENTER,NF , 03/22/2010, 02/07/2010
BF103342,WEST LINN,ROSE LINN CARE CENTER,NF , 04/01/2010, 01/11/2010
OR0000554800,WEST LINN,ROSE LINN CARE CENTER,NF , 12/17/2009, 11/09/2009
CK088134,WEST LINN,ROSE LINN CARE CENTER,NF , 08/26/2008, 07/04/2008
CK088134,WEST LINN,ROSE LINN CARE CENTER,NF , 08/26/2008, 07/04/2008
OR0000441700,WEST LINN,ROSE LINN CARE CENTER,NF , 08/20/2008, 06/30/2008
OR0000441701,WEST LINN,ROSE LINN CARE CENTER,NF , 08/20/2008, 06/30/2008
CK087866,WEST LINN,ROSE LINN CARE CENTER,NF , 06/23/2008, 06/05/2008
CK074512,WEST LINN,ROSE LINN CARE CENTER,NF , 06/26/2007, 05/07/2007
CO07027,WEST LINN,ROSE LINN CARE CENTER,NF , 11/24/2006, 11/07/2006
CO04070,WEST LINN,ROSE LINN CARE CENTER,NF , 08/24/2004, 08/24/2004
CK040010,WEST LINN,ROSE LINN CARE CENTER,NF , 03/15/2004, 01/10/2004
OR0000465200,PORTLAND,ROSE VILLA,NF , 02/13/2009, 10/07/2008
BH133479,PORTLAND,ROSE VILLA SENIOR LIVING,NF , 01/26/2016, 06/06/2013
BH129234,PORTLAND,ROSE VILLA SENIOR LIVING,NF , 03/05/2012, 02/09/2012
BH118645,PORTLAND,ROSE VILLA SENIOR LIVING,NF , 01/11/2012, 12/05/2011
OR0001064200,GRANTS PASS,ROYALE GARDENS HEALTH & REHABILITATION CENTER,NF , 04/26/2016, 02/16/2016
GP146148,GRANTS PASS,ROYALE GARDENS HEALTH & REHABILITATION CENTER,NF , 06/26/2014, 02/21/2014
GP092804,GRANTS PASS,ROYALE GARDENS HEALTH & REHABILITATION CENTER,NF , 02/25/2010, 12/03/2009
OR0000551200,GRANTS PASS,ROYALE GARDENS HEALTH & REHABILITATION CENTER,NF , 11/21/2009, 10/20/2009
OR0000436800,GRANTS PASS,ROYALE GARDENS HEALTH & REHABILITATION CENTER,NF , 07/07/2008, 06/06/2008
GP061151,GRANTS PASS,ROYALE GARDENS HEALTH & REHABILITATION CENTER,NF , 06/14/2006, 12/30/2005
CO14219,BAKER CITY,SAINT ALPHONSUS CARE CENTER,NF , 10/17/2014, 08/28/2014
OR0000903300,BAKER CITY,SAINT ALPHONSUS CARE CENTER,NF , 10/23/2014, 06/23/2014
BA135273A,BAKER CITY,SAINT ALPHONSUS CARE CENTER,NF , 03/24/2014, 10/06/2013
BA135273B,BAKER CITY,SAINT ALPHONSUS CARE CENTER,NF , 03/24/2014, 10/06/2013
BA135273C,BAKER CITY,SAINT ALPHONSUS CARE CENTER,NF , 03/24/2014, 10/06/2013
BA135273D,BAKER CITY,SAINT ALPHONSUS CARE CENTER,NF , 03/24/2014, 10/06/2013
BA135273E,BAKER CITY,SAINT ALPHONSUS CARE CENTER,NF , 03/24/2014, 10/06/2013
BA135273F,BAKER CITY,SAINT ALPHONSUS CARE CENTER,NF , 03/24/2014, 10/06/2013
OR0001203000,SALEM,SALEM TRANSITIONAL CARE,NF , 01/16/2017, 11/17/2016
MV167410A,SALEM,SALEM TRANSITIONAL CARE,NF , 12/09/2016, 08/25/2016
MV167410B,SALEM,SALEM TRANSITIONAL CARE,NF , 12/09/2016, 08/25/2016
OR0001107800,SALEM,SALEM TRANSITIONAL CARE,NF , 09/12/2016, 05/16/2016
OR0001050002,SALEM,SALEM TRANSITIONAL CARE,NF , 05/11/2016, 01/12/2016
OR0001007401,SALEM,SALEM TRANSITIONAL CARE,NF , 04/20/2016, 09/23/2015
OR0001004600,SALEM,SALEM TRANSITIONAL CARE,NF , 04/20/2016, 09/17/2015
OR0000974100,SALEM,SALEM TRANSITIONAL CARE,NF , 04/20/2016, 06/08/2015
OR0000278205,CORVALLIS,SAMARITAN HEART OF THE VALLEY,NF , 10/18/2006, 08/29/2006
OR0000278200,CORVALLIS,SAMARITAN HEART OF THE VALLEY,NF , 10/18/2006, 08/29/2006
AL062025,CORVALLIS,SAMARITAN HEART OF THE VALLEY,NF , 09/29/2006, 05/27/2006
AL57372,CORVALLIS,SAMARITAN HEART OF THE VALLEY,NF , 02/09/2006, 12/17/2005
AL57329,CORVALLIS,SAMARITAN HEART OF THE VALLEY,NF , 02/14/2006, 09/21/2005
AL47223,CORVALLIS,SAMARITAN HEART OF THE VALLEY,NF , 10/29/2004, 08/13/2004
AL47224,CORVALLIS,SAMARITAN HEART OF THE VALLEY,NF , 10/01/2004, 08/13/2004
AL47169,CORVALLIS,SAMARITAN HEART OF THE VALLEY,NF , 07/02/2004, 03/07/2004
OR0000311600,SALEM,SHERWOOD PARK NURSING & REHAB CENTER,NF , 02/26/2007, 01/17/2007
OR0000320800,SALEM,SHERWOOD PARK NURSING & REHAB CENTER,NF , 04/06/2007, 02/20/2007
OR0000969105,SALEM,SHERWOOD PARK NURSING & REHAB CENTER,NF , 11/13/2015, 05/14/2015
OR0000569900,SALEM,SHERWOOD PARK NURSING & REHAB CENTER,NF , 04/14/2010, 01/27/2010
OR0000525100,SALEM,SHERWOOD PARK NURSING & REHAB CENTER,NF , 09/21/2009, 06/15/2009
MV090727A,SALEM,SHERWOOD PARK NURSING & REHAB CENTER,NF , 04/27/2009, 04/07/2009
MV075287,SALEM,SHERWOOD PARK NURSING & REHAB CENTER,NF , 10/11/2007, 08/07/2007
MV074198,SALEM,SHERWOOD PARK NURSING & REHAB CENTER,NF , 05/29/2007, 03/30/2007
MV062898A,SALEM,SHERWOOD PARK NURSING & REHAB CENTER,NF , 12/22/2006, 10/23/2006
MV062820A,SALEM,SHERWOOD PARK NURSING & REHAB CENTER,NF , 12/05/2006, 10/07/2006
SL036445,SALEM,SHERWOOD PARK NURSING & REHAB CENTER,NF , 06/16/2003, 05/11/2003
SL036426A,SALEM,SHERWOOD PARK NURSING & REHAB CENTER,NF , 05/23/2003, 04/30/2003
SL036341A,SALEM,SHERWOOD PARK NURSING & REHAB CENTER,NF , 06/04/2003, 01/01/2003
EG98148,FLORENCE,SIUSLAW CARE CENTER,NF , 04/28/2003, 02/24/2003
OR0000362900,EUGENE,SOUTH HILLS REHABILITATION CENTER,NF , 10/08/2007, 08/20/2007
OR0000124400,EUGENE,SOUTH HILLS REHABILITATION CENTER,NF , 02/04/2005, 01/10/2005
ES166423,EUGENE,SOUTH HILLS REHABILITATION CENTER,NF , 09/23/2016, 06/27/2016
ES147209,EUGENE,SOUTH HILLS REHABILITATION CENTER,NF , 08/07/2015, 05/01/2014
OR0000765300,EUGENE,SOUTH HILLS REHABILITATION CENTER,NF , 08/07/2012, 06/06/2012
ES103512,EUGENE,SOUTH HILLS REHABILITATION CENTER,NF , 05/18/2010, 02/09/2010
OR0000423100,EUGENE,SOUTH HILLS REHABILITATION CENTER,NF , 05/12/2008, 04/15/2008
OR0000411700,EUGENE,SOUTH HILLS REHABILITATION CENTER,NF , 06/02/2008, 03/10/2008
EG99327,EUGENE,SOUTH HILLS REHABILITATION CENTER,NF , 10/19/2004, 01/30/2004
EG98840,EUGENE,SOUTH HILLS REHABILITATION CENTER,NF , 01/23/2004, 12/07/2003
EG98748,EUGENE,SOUTH HILLS REHABILITATION CENTER,NF , 12/22/2003, 10/17/2003
OR0000236700,SALEM,SOUTH SALEM REHABILITATION & SPECIALTY CARE,NF , 05/16/2006, 03/29/2006
SL067498,SALEM,SOUTH SALEM REHABILITATION & SPECIALTY CARE,NF , 02/13/2006, 12/28/2005
SL036647,SALEM,SOUTH SALEM REHABILITATION & SPECIALTY CARE,NF , 10/01/2003, 09/22/2003
OR0000290100,BAKER CITY,ST. ELIZABETH HEALTH SERVICES,NF , 11/30/2006, 10/17/2006
OR0000290101,BAKER CITY,ST. ELIZABETH HEALTH SERVICES,NF , 11/30/2006, 10/17/2006
OR0000186200,BAKER CITY,ST. ELIZABETH HEALTH SERVICES,NF , 12/06/2005, 10/06/2005
OR0000203600,BAKER CITY,ST. ELIZABETH HEALTH SERVICES,NF , 01/07/2006, 11/25/2005
BA076324,BAKER CITY,ST. ELIZABETH HEALTH SERVICES,NF , 02/27/2008, 11/05/2007
BA062865C,BAKER CITY,ST. ELIZABETH HEALTH SERVICES,NF , 01/12/2007, 10/06/2006
BA062462,BAKER CITY,ST. ELIZABETH HEALTH SERVICES,NF , 10/06/2006, 08/15/2006
BA061883A,BAKER CITY,ST. ELIZABETH HEALTH SERVICES,NF , 08/03/2006, 05/24/2006
CO05071,BAKER CITY,ST. ELIZABETH HEALTH SERVICES,NF , 10/24/2005, 09/15/2005
OR0000299700,PORTLAND,ST. JUDE SPECIALTY CARE,NF , 01/10/2007, 11/28/2006
OR0000293700,PORTLAND,ST. JUDE SPECIALTY CARE,NF , 12/14/2006, 10/27/2006
OR0000293702,PORTLAND,ST. JUDE SPECIALTY CARE,NF , 12/14/2006, 10/27/2006
OR0000293703,PORTLAND,ST. JUDE SPECIALTY CARE,NF , 12/14/2006, 10/27/2006
OR0000160001,PORTLAND,ST. JUDE SPECIALTY CARE,NF , 08/03/2005, 06/23/2005
OR0000274100,PORTLAND,ST. JUDE SPECIALTY CARE,NF , 11/13/2006, 08/15/2006
BC063255,PORTLAND,ST. JUDE SPECIALTY CARE,NF , 01/04/2007, 12/07/2006
BC062210,PORTLAND,ST. JUDE SPECIALTY CARE,NF , 07/31/2006, 06/23/2006
BC062046,PORTLAND,ST. JUDE SPECIALTY CARE,NF , 06/29/2006, 06/10/2006
CO06001,PORTLAND,ST. JUDE SPECIALTY CARE,NF , 01/01/2006, 01/01/2006
NF7049,PORTLAND,ST. JUDE SPECIALTY CARE,NF , 11/15/2005, 10/31/2005
NF7014,PORTLAND,ST. JUDE SPECIALTY CARE,NF , 10/10/2005, 08/18/2005
CO05045,PORTLAND,ST. JUDE SPECIALTY CARE,NF , 07/14/2005, 06/09/2005
CO04097,PORTLAND,ST. JUDE SPECIALTY CARE,NF , 10/27/2004, 10/27/2004
NF6784,PORTLAND,ST. JUDE SPECIALTY CARE,NF , 12/10/2004, 10/12/2004
NF6392,PORTLAND,ST. JUDE SPECIALTY CARE,NF , 08/22/2003, 06/22/2003
NF6371,PORTLAND,SUNNY VISTA CARE CENTER,NF , 07/31/2003, 06/08/2003
NF6318A,PORTLAND,SUNNY VISTA CARE CENTER,NF , 06/10/2003, 04/07/2003
OR0000242700,SALEM,SUNNYSIDE CARE CENTER,NF , 06/27/2006, 04/19/2006
OR0000372200,SALEM,SUNNYSIDE CARE CENTER,NF , 11/30/2007, 09/25/2007
OR0000709700,SALEM,SUNNYSIDE CARE CENTER,NF , 09/14/2011, 08/22/2011
MV117694A,SALEM,SUNNYSIDE CARE CENTER,NF , 03/19/2013, 05/09/2011
OR0000532600,SALEM,SUNNYSIDE CARE CENTER,NF , 08/27/2009, 07/22/2009
SV091300,SALEM,SUNNYSIDE CARE CENTER,NF , 06/30/2009, 06/07/2009
OR0000498100,SALEM,SUNNYSIDE CARE CENTER,NF , 05/14/2009, 02/23/2009
OR0000487100,SALEM,SUNNYSIDE CARE CENTER,NF , 02/24/2009, 01/12/2009
SV089256,SALEM,SUNNYSIDE CARE CENTER,NF , 01/14/2009, 11/01/2008
SV086967A,SALEM,SUNNYSIDE CARE CENTER,NF , 04/25/2008, 02/03/2008
SV086646,SALEM,SUNNYSIDE CARE CENTER,NF , 03/26/2008, 01/15/2008
SL036528C,SALEM,SUNNYSIDE CARE CENTER,NF , 09/11/2003, 07/20/2003
SL036456,SALEM,SUNNYSIDE CARE CENTER,NF , 07/17/2003, 05/08/2003
OR0001156100,SALEM,TIERRA ROSE CARE CENTER,NF , 10/03/2016, 08/09/2016
OR0001125900,SALEM,TIERRA ROSE CARE CENTER,NF , 10/03/2016, 06/17/2016
OR0001125901,SALEM,TIERRA ROSE CARE CENTER,NF , 10/03/2016, 06/17/2016
MV146620,SALEM,TIERRA ROSE CARE CENTER,NF , 04/14/2014, 03/06/2014
MV121230,SALEM,TIERRA ROSE CARE CENTER,NF , 10/26/2012, 10/03/2012
OR0000576600,SALEM,TIERRA ROSE CARE CENTER,NF , 04/01/2010, 03/05/2010
CO03072,SALEM,TIERRA ROSE CARE CENTER,NF , 11/10/2003, 10/28/2003
SL036594,SALEM,TIERRA ROSE CARE CENTER,NF , 10/14/2003, 08/27/2003
SL036558,SALEM,TIERRA ROSE CARE CENTER,NF , 08/22/2003, 07/30/2003
HB061226A,TIGARD,TIGARD REHABILITATION AND EXTENDED CARE CTR,NF , 04/03/2006, 02/18/2006
HB153681,TIGARD,TIGARD REHABILITATION AND EXTENDED CARE CTR,NF , 02/24/2006, 07/07/2005
HB133229,TIGARD,TIGARD REHABILITATION AND EXTENDED CARE CTR,NF , 11/18/2003, 09/26/2003
HB131983A,TIGARD,TIGARD REHABILITATION AND EXTENDED CARE CTR,NF , 06/13/2003, 03/18/2003
OR0000395500,ALBANY,TIMBERVIEW CARE CENTER,NF , 04/08/2008, 01/18/2008
OR0000353700,ALBANY,TIMBERVIEW CARE CENTER,NF , 08/20/2007, 07/06/2007
OR0000258000,ALBANY,TIMBERVIEW CARE CENTER,NF , 08/07/2006, 06/22/2006
AL168907,ALBANY,TIMBERVIEW CARE CENTER,NF , 01/10/2017, 11/10/2016
OR0000875000,ALBANY,TIMBERVIEW CARE CENTER,NF , 06/03/2014, 01/28/2014
AL121442,ALBANY,TIMBERVIEW CARE CENTER,NF , 12/10/2012, 10/06/2012
AL129258,ALBANY,TIMBERVIEW CARE CENTER,NF , 02/17/2012, 12/30/2011
OR0000681300,ALBANY,TIMBERVIEW CARE CENTER,NF , 07/27/2011, 04/11/2011
OR0000632000,ALBANY,TIMBERVIEW CARE CENTER,NF , 11/08/2010, 10/05/2010
AL105646,ALBANY,TIMBERVIEW CARE CENTER,NF , 02/28/2011, 08/30/2010
AL103199B,ALBANY,TIMBERVIEW CARE CENTER,NF , 03/24/2010, 01/19/2010
AL091572A,ALBANY,TIMBERVIEW CARE CENTER,NF , 11/17/2009, 07/10/2009
OR0000418000,ALBANY,TIMBERVIEW CARE CENTER,NF , 05/09/2008, 04/03/2008
CO08010,ALBANY,TIMBERVIEW CARE CENTER,NF , 01/18/2008, 01/18/2008
AL37140A,ALBANY,TIMBERVIEW CARE CENTER,NF , 12/04/2003, 09/29/2003
OR0001144000,PORTLAND,TOWN CENTER VILLAGE REHAB,NF , 09/14/2016, 07/18/2016
OR0001113200,PORTLAND,TOWN CENTER VILLAGE REHAB,NF , 10/19/2016, 05/24/2016
OR0001070200,PORTLAND,TOWN CENTER VILLAGE REHAB,NF , 06/09/2016, 03/02/2016
BC151242,PORTLAND,TOWN CENTER VILLAGE REHAB,NF , 07/02/2015, 02/13/2015
OR0000549700,PORTLAND,TOWN CENTER VILLAGE REHAB,NF , 12/07/2009, 10/15/2009
CK040544A,PORTLAND,TOWN CENTER VILLAGE REHAB,NF , 01/27/2005, 11/17/2004
BC166122,PORTLAND,TRINITY MISSION HEALTH & REHAB OF PORTLAND,NF , 07/27/2016, 05/28/2016
OR0001056000,PORTLAND,TRINITY MISSION HEALTH & REHAB OF PORTLAND,NF , 04/22/2016, 01/26/2016
OR0001027100,PORTLAND,TRINITY MISSION HEALTH & REHAB OF PORTLAND,NF , 04/22/2016, 11/09/2015
OR0001027101,PORTLAND,TRINITY MISSION HEALTH & REHAB OF PORTLAND,NF , 04/22/2016, 11/09/2015
OR0001017500,PORTLAND,TRINITY MISSION HEALTH & REHAB OF PORTLAND,NF , 04/22/2016, 10/19/2015
BC159854,PORTLAND,TRINITY MISSION HEALTH & REHAB OF PORTLAND,NF , 01/27/2015, 11/19/2014
BC149597,PORTLAND,TRINITY MISSION HEALTH & REHAB OF PORTLAND,NF , 01/23/2015, 11/02/2014
